,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,585.00",Rs./Quintal,3.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,590.00",Rs./Quintal,3.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,630.00","2,580.00",Rs./Quintal,2.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,590.00",Rs./Quintal,3.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,650.00","2,580.00",Rs./Quintal,2.50,Metric Tonnes,18-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,630.00","2,570.00",Rs./Quintal,3.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,2.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,650.00","2,585.00",Rs./Quintal,3.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,650.00","2,590.00",Rs./Quintal,2.50,Metric Tonnes,14-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,13-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,650.00","2,590.00",Rs./Quintal,2.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,2.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,2.50,Metric Tonnes,10-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,650.00","2,580.00",Rs./Quintal,2.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,580.00","2,670.00","2,620.00",Rs./Quintal,3.00,Metric Tonnes,10-01-2026
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,575.00","2,685.00","2,620.00",Rs./Quintal,4.00,Metric Tonnes,09-01-2026
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,Local,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,08-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,570.00","2,660.00","2,620.00",Rs./Quintal,3.00,Metric Tonnes,08-01-2026
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,Local,"2,520.00","2,650.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,07-11-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,570.00","2,660.00","2,620.00",Rs./Quintal,3.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,3.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,620.00",Rs./Quintal,3.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,3.50,Metric Tonnes,05-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,3.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,650.00","2,590.00",Rs./Quintal,3.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,650.00","2,590.00",Rs./Quintal,3.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,4.00,Metric Tonnes,03-01-2026
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,630.00","2,580.00",Rs./Quintal,3.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,3.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,650.00","2,590.00",Rs./Quintal,2.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Baghpat,Baraut APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,2.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,500.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,420.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,380.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,400.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,350.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,350.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,300.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,350.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,520.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,300.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,500.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,540.00","2,500.00",Rs./Quintal,280.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,540.00","2,500.00",Rs./Quintal,450.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,600.00","2,700.00","2,650.00",Rs./Quintal,250.00,Metric Tonnes,24-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,350.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,600.00","2,700.00","2,650.00",Rs./Quintal,250.00,Metric Tonnes,23-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,350.00,Metric Tonnes,22-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,500.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,600.00","2,700.00","2,650.00",Rs./Quintal,390.00,Metric Tonnes,22-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,500.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,600.00","2,700.00","2,650.00",Rs./Quintal,205.00,Metric Tonnes,21-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,300.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,400.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,600.00","2,700.00","2,650.00",Rs./Quintal,220.00,Metric Tonnes,20-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,280.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,300.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,200.00,Metric Tonnes,19-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,475.00","2,540.00","2,500.00",Rs./Quintal,250.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,350.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,465.00","2,535.00","2,500.00",Rs./Quintal,280.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,475.00",Rs./Quintal,500.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,320.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,300.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,425.00","2,500.00","2,450.00",Rs./Quintal,520.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,520.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,350.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,540.00","2,500.00",Rs./Quintal,500.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,420.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,420.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,540.00","2,500.00",Rs./Quintal,600.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,430.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,400.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,600.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,640.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,500.00,Metric Tonnes,10-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,380.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,600.00,Metric Tonnes,09-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,400.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,380.00,Metric Tonnes,08-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,350.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,450.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,440.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,440.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,350.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,400.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,420.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,440.00,Metric Tonnes,03-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,400.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,450.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,350.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Bahraich,Bahraich APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,420.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,10.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,600.00","2,500.00",Rs./Quintal,8.00,Metric Tonnes,31-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,12.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,550.00","2,650.00","2,600.00",Rs./Quintal,6.00,Metric Tonnes,30-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,450.00","2,425.00",Rs./Quintal,15.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,4.00,Metric Tonnes,29-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,5.00,Metric Tonnes,28-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,4.00,Metric Tonnes,27-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,12.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,200.00","2,280.00","2,245.00",Rs./Quintal,15.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,10.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,200.00","2,280.00","2,250.00",Rs./Quintal,14.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,10.00,Metric Tonnes,24-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,8.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,16.00,Metric Tonnes,22-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,7.00,Metric Tonnes,22-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,300.00","2,450.00","2,425.00",Rs./Quintal,14.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,5.00,Metric Tonnes,21-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,10.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,200.00","2,275.00","2,240.00",Rs./Quintal,14.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,6.00,Metric Tonnes,20-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,20.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,200.00","2,300.00","2,240.00",Rs./Quintal,17.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,10.00,Metric Tonnes,19-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,15.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,200.00","2,265.00","2,230.00",Rs./Quintal,14.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,17.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,230.00","2,300.00","2,265.00",Rs./Quintal,13.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,8.00,Metric Tonnes,17-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,16.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,10.00,Metric Tonnes,16-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,26.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,200.00","2,300.00","2,240.00",Rs./Quintal,15.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,Grade Range-2,"2,400.00","2,450.00","2,425.00",Rs./Quintal,16.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,8.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,300.00","2,450.00","2,425.00",Rs./Quintal,20.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,20.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,21.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,450.00","2,425.00",Rs./Quintal,15.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,20.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,17.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,Non-FAQ,"2,400.00","2,440.00","2,425.00",Rs./Quintal,9.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,460.00",Rs./Quintal,16.00,Metric Tonnes,10-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,Non-FAQ,"2,375.00","2,450.00","2,425.00",Rs./Quintal,8.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,480.00","2,440.00",Rs./Quintal,8.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,15.00,Metric Tonnes,09-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,450.00","2,425.00",Rs./Quintal,16.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,13.00,Metric Tonnes,08-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,600.00","2,500.00",Rs./Quintal,10.00,Metric Tonnes,07-02-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,15.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,500.00","2,455.00",Rs./Quintal,24.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Bahraich,Naanpara APMC,Cereals,Wheat,Dara,FAQ,"2,400.00","2,600.00","2,500.00",Rs./Quintal,6.00,Metric Tonnes,06-02-2026
