,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"1,800.00","2,200.00","2,000.00",Rs./Quintal,0.50,Metric Tonnes,08-11-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","3,000.00","2,800.00",Rs./Quintal,0.40,Metric Tonnes,08-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,000.00","2,400.00","2,200.00",Rs./Quintal,0.40,Metric Tonnes,07-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,0.60,Metric Tonnes,07-02-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,200.00","3,000.00",Rs./Quintal,0.50,Metric Tonnes,07-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,100.00","2,500.00","2,300.00",Rs./Quintal,0.50,Metric Tonnes,06-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,800.00,"1,200.00","1,000.00",Rs./Quintal,0.50,Metric Tonnes,06-02-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,200.00","3,000.00",Rs./Quintal,0.40,Metric Tonnes,06-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,300.00","2,700.00","2,500.00",Rs./Quintal,0.40,Metric Tonnes,05-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"1,000.00","1,400.00","1,200.00",Rs./Quintal,0.50,Metric Tonnes,05-02-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","3,000.00","2,800.00",Rs./Quintal,0.40,Metric Tonnes,05-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,300.00","2,700.00","2,500.00",Rs./Quintal,0.60,Metric Tonnes,04-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,100.00,"1,400.00","1,200.00",Rs./Quintal,0.70,Metric Tonnes,04-02-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","3,000.00","2,800.00",Rs./Quintal,0.30,Metric Tonnes,04-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","3,000.00","2,800.00",Rs./Quintal,0.50,Metric Tonnes,03-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"1,200.00","1,600.00","1,400.00",Rs./Quintal,0.60,Metric Tonnes,03-02-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","3,000.00","2,800.00",Rs./Quintal,0.40,Metric Tonnes,03-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,500.00","2,900.00","2,700.00",Rs./Quintal,0.30,Metric Tonnes,02-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"1,200.00","1,600.00","1,400.00",Rs./Quintal,0.40,Metric Tonnes,02-02-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,200.00","3,000.00",Rs./Quintal,0.30,Metric Tonnes,02-01-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,500.00","2,900.00","2,700.00",Rs./Quintal,0.30,Metric Tonnes,01-12-2025
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"1,200.00","1,600.00","1,400.00",Rs./Quintal,0.50,Metric Tonnes,01-02-2026
Uttar Pradesh,Bulandshahar,Anoop Shahar APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","3,000.00","2,800.00",Rs./Quintal,0.30,Metric Tonnes,01-01-2026
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","2,850.00","2,770.00",Rs./Quintal,57.70,Metric Tonnes,31-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","2,850.00","2,725.00",Rs./Quintal,15.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","2,850.00","2,740.00",Rs./Quintal,10.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,600.00","3,850.00","3,700.00",Rs./Quintal,1.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,600.00","4,050.00","3,750.00",Rs./Quintal,21.90,Metric Tonnes,28-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,600.00","4,100.00","3,770.00",Rs./Quintal,1.20,Metric Tonnes,27-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,Local,"2,700.00","3,050.00","2,900.00",Rs./Quintal,5.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,600.00","4,000.00","3,790.00",Rs./Quintal,35.10,Metric Tonnes,26-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,Local,"2,800.00","3,100.00","2,975.00",Rs./Quintal,4.50,Metric Tonnes,25-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,500.00","3,900.00","3,700.00",Rs./Quintal,15.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,850.00","3,050.00","2,980.00",Rs./Quintal,5.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,400.00","3,800.00","3,600.00",Rs./Quintal,24.90,Metric Tonnes,24-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,900.00","3,225.00","3,125.00",Rs./Quintal,7.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,900.00","3,200.00","3,100.00",Rs./Quintal,23.50,Metric Tonnes,22-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,400.00","3,800.00","3,600.00",Rs./Quintal,25.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,300.00","3,700.00","3,500.00",Rs./Quintal,1.20,Metric Tonnes,21-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,900.00","3,250.00","3,130.00",Rs./Quintal,6.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,100.00","3,500.00","3,350.00",Rs./Quintal,1.30,Metric Tonnes,20-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,200.00","3,000.00",Rs./Quintal,5.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,000.00","3,250.00","3,100.00",Rs./Quintal,1.50,Metric Tonnes,19-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,100.00","2,985.00",Rs./Quintal,5.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,000.00","3,300.00","3,100.00",Rs./Quintal,24.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,050.00","2,950.00",Rs./Quintal,12.40,Metric Tonnes,17-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,200.00","3,030.00",Rs./Quintal,25.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,050.00","2,930.00",Rs./Quintal,15.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,700.00","2,925.00","2,825.00",Rs./Quintal,5.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,200.00","3,000.00",Rs./Quintal,10.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,200.00","3,000.00",Rs./Quintal,13.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"1,900.00","2,300.00","2,100.00",Rs./Quintal,16.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","2,870.00","2,775.00",Rs./Quintal,6.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"1,900.00","2,300.00","2,085.00",Rs./Quintal,17.50,Metric Tonnes,12-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,500.00","2,700.00","2,610.00",Rs./Quintal,5.60,Metric Tonnes,11-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"1,810.00","2,030.00","1,910.00",Rs./Quintal,18.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,500.00","2,800.00","2,650.00",Rs./Quintal,4.40,Metric Tonnes,10-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"1,800.00","2,025.00","1,890.00",Rs./Quintal,17.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,550.00","2,800.00","2,700.00",Rs./Quintal,4.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,200.00","2,200.00","2,200.00",Rs./Quintal,0.40,Metric Tonnes,09-01-2026
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,550.00","2,800.00","2,700.00",Rs./Quintal,15.80,Metric Tonnes,08-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,200.00","2,200.00","2,200.00",Rs./Quintal,0.60,Metric Tonnes,08-01-2026
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","3,050.00","2,860.00",Rs./Quintal,5.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,000.00","3,350.00","3,200.00",Rs./Quintal,6.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,670.00","2,920.00","2,820.00",Rs./Quintal,16.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,100.00","3,350.00","3,220.00",Rs./Quintal,5.50,Metric Tonnes,04-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"3,100.00","3,500.00","3,300.00",Rs./Quintal,12.30,Metric Tonnes,03-12-2025
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,650.00","2,900.00","2,800.00",Rs./Quintal,13.50,Metric Tonnes,02-01-2026
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","2,845.00","2,745.00",Rs./Quintal,15.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,660.00","2,840.00","2,750.00",Rs./Quintal,1.50,Metric Tonnes,31-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,680.00","2,880.00","2,775.00",Rs./Quintal,1.40,Metric Tonnes,30-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,455.00","3,645.00","3,550.00",Rs./Quintal,1.00,Metric Tonnes,30-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,640.00","2,820.00","2,730.00",Rs./Quintal,1.60,Metric Tonnes,29-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,480.00","3,670.00","3,575.00",Rs./Quintal,1.20,Metric Tonnes,29-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,665.00","2,840.00","2,750.00",Rs./Quintal,1.50,Metric Tonnes,28-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,710.00","2,890.00","2,800.00",Rs./Quintal,1.60,Metric Tonnes,27-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,615.00","3,780.00","3,700.00",Rs./Quintal,0.60,Metric Tonnes,27-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,648.00","3,855.00","3,750.00",Rs./Quintal,0.50,Metric Tonnes,26-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,688.00","3,892.00","3,790.00",Rs./Quintal,0.80,Metric Tonnes,25-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,855.00","3,045.00","2,950.00",Rs./Quintal,1.30,Metric Tonnes,24-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,705.00","3,890.00","3,795.00",Rs./Quintal,0.70,Metric Tonnes,24-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,900.00","3,100.00","3,000.00",Rs./Quintal,1.20,Metric Tonnes,23-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,510.00","3,690.00","3,600.00",Rs./Quintal,0.90,Metric Tonnes,23-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,964.00","3,170.00","3,065.00",Rs./Quintal,1.10,Metric Tonnes,22-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,526.00","3,730.00","3,625.00",Rs./Quintal,0.80,Metric Tonnes,22-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,010.00","3,200.00","3,105.00",Rs./Quintal,1.40,Metric Tonnes,21-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,005.00","3,190.00","3,100.00",Rs./Quintal,1.40,Metric Tonnes,20-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,410.00","3,590.00","3,500.00",Rs./Quintal,0.70,Metric Tonnes,20-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,248.00","3,455.00","3,350.00",Rs./Quintal,0.60,Metric Tonnes,19-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,860.00","3,055.00","2,950.00",Rs./Quintal,1.20,Metric Tonnes,18-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,165.00","3,376.00","3,270.00",Rs./Quintal,0.80,Metric Tonnes,18-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,920.00","3,080.00","3,000.00",Rs./Quintal,1.30,Metric Tonnes,17-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,870.00","3,060.00","2,965.00",Rs./Quintal,1.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,860.00","3,055.00","2,950.00",Rs./Quintal,0.80,Metric Tonnes,16-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,737.00","2,940.00","2,835.00",Rs./Quintal,2.30,Metric Tonnes,16-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,860.00","3,040.00","2,950.00",Rs./Quintal,0.90,Metric Tonnes,15-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,610.00","2,790.00","2,700.00",Rs./Quintal,2.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,710.00","2,890.00","2,800.00",Rs./Quintal,0.80,Metric Tonnes,14-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,700.00","2,870.00","2,780.00",Rs./Quintal,0.70,Metric Tonnes,13-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,120.00","2,280.00","2,200.00",Rs./Quintal,1.20,Metric Tonnes,13-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,010.00","2,185.00","2,100.00",Rs./Quintal,0.70,Metric Tonnes,12-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,455.00","2,640.00","2,550.00",Rs./Quintal,0.80,Metric Tonnes,11-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"1,830.00","2,010.00","1,920.00",Rs./Quintal,1.30,Metric Tonnes,11-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,515.00","2,685.00","2,600.00",Rs./Quintal,0.90,Metric Tonnes,10-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"1,815.00","2,000.00","1,910.00",Rs./Quintal,1.80,Metric Tonnes,10-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,545.00","2,735.00","2,640.00",Rs./Quintal,0.80,Metric Tonnes,09-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"1,805.00","1,990.00","1,895.00",Rs./Quintal,1.50,Metric Tonnes,09-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,610.00","2,790.00","2,700.00",Rs./Quintal,1.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"1,805.00","1,990.00","1,896.00",Rs./Quintal,2.00,Metric Tonnes,08-11-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,700.00","2,890.00","2,795.00",Rs./Quintal,0.80,Metric Tonnes,07-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,760.00","2,955.00","2,850.00",Rs./Quintal,0.70,Metric Tonnes,06-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,815.00","2,990.00","2,900.00",Rs./Quintal,1.50,Metric Tonnes,06-01-2026
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,720.00","2,910.00","2,815.00",Rs./Quintal,1.70,Metric Tonnes,05-01-2026
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,015.00","3,180.00","3,100.00",Rs./Quintal,0.80,Metric Tonnes,04-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,728.00","2,935.00","2,830.00",Rs./Quintal,1.20,Metric Tonnes,04-01-2026
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,110.00","3,295.00","3,200.00",Rs./Quintal,0.70,Metric Tonnes,03-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,750.00","2,930.00","2,840.00",Rs./Quintal,1.30,Metric Tonnes,03-01-2026
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,220.00","3,380.00","3,300.00",Rs./Quintal,1.40,Metric Tonnes,02-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"3,315.00","3,480.00","3,400.00",Rs./Quintal,1.20,Metric Tonnes,01-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Vegetables,Tomato,Hybrid,FAQ,"2,715.00","2,885.00","2,800.00",Rs./Quintal,1.20,Metric Tonnes,01-01-2026
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,500.00","2,900.00","2,750.00",Rs./Quintal,10.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,500.00","2,900.00","2,720.00",Rs./Quintal,9.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,550.00","2,950.00","2,740.00",Rs./Quintal,8.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,400.00","4,000.00","3,700.00",Rs./Quintal,8.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,500.00","4,000.00","3,750.00",Rs./Quintal,7.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,700.00","3,000.00","2,900.00",Rs./Quintal,8.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,500.00","4,000.00","3,750.00",Rs./Quintal,5.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,800.00","3,000.00","2,900.00",Rs./Quintal,7.50,Metric Tonnes,26-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,500.00","4,000.00","3,750.00",Rs./Quintal,7.50,Metric Tonnes,26-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,700.00","3,000.00","2,900.00",Rs./Quintal,7.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,500.00","3,900.00","3,700.00",Rs./Quintal,8.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,000.00","3,350.00","3,170.00",Rs./Quintal,6.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,400.00","4,000.00","3,700.00",Rs./Quintal,6.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,920.00","3,220.00","3,120.00",Rs./Quintal,7.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,300.00","3,900.00","3,600.00",Rs./Quintal,6.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,950.00","3,250.00","3,150.00",Rs./Quintal,7.50,Metric Tonnes,22-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,300.00","3,800.00","3,550.00",Rs./Quintal,7.50,Metric Tonnes,22-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,200.00","3,700.00","3,500.00",Rs./Quintal,8.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,900.00","3,200.00","3,100.00",Rs./Quintal,8.50,Metric Tonnes,20-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,050.00","3,450.00","3,250.00",Rs./Quintal,16.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"2,780.00","3,080.00","2,980.00",Rs./Quintal,7.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Bulandshahar,Khurja APMC,Vegetables,Tomato,Hybrid,FAQ,"3,000.00","3,450.00","3,250.00",Rs./Quintal,14.00,Metric Tonnes,19-11-2025
