,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,465.00","7,705.00","7,585.00",Rs./Quintal,1.60,Metric Tonnes,01-12-2025
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,495.00","7,735.00","7,615.00",Rs./Quintal,1.80,Metric Tonnes,01-01-2026
Uttar Pradesh,Chandauli,Chandoli APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","7,700.00","7,650.00",Rs./Quintal,1.50,Metric Tonnes,11-11-2025
Uttar Pradesh,Chandauli,Chandoli APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","7,700.00","7,660.00",Rs./Quintal,1.60,Metric Tonnes,10-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,400.00","7,800.00","7,600.00",Rs./Quintal,1.30,Metric Tonnes,31-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,400.00","7,800.00","7,600.00",Rs./Quintal,1.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,350.00","7,750.00","7,550.00",Rs./Quintal,1.50,Metric Tonnes,29-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,350.00","7,750.00","7,550.00",Rs./Quintal,1.40,Metric Tonnes,29-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,520.00","7,920.00","7,720.00",Rs./Quintal,1.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,430.00","7,830.00","7,630.00",Rs./Quintal,1.20,Metric Tonnes,27-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,420.00","7,820.00","7,620.00",Rs./Quintal,1.20,Metric Tonnes,26-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,330.00","7,730.00","7,530.00",Rs./Quintal,1.50,Metric Tonnes,26-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,530.00","7,930.00","7,730.00",Rs./Quintal,1.40,Metric Tonnes,25-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,350.00","7,750.00","7,550.00",Rs./Quintal,1.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,720.00","8,120.00","7,920.00",Rs./Quintal,1.20,Metric Tonnes,24-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,350.00","7,750.00","7,550.00",Rs./Quintal,1.40,Metric Tonnes,24-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,660.00","8,060.00","7,860.00",Rs./Quintal,1.50,Metric Tonnes,22-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,350.00","7,750.00","7,550.00",Rs./Quintal,1.40,Metric Tonnes,22-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,520.00","7,920.00","7,720.00",Rs./Quintal,1.20,Metric Tonnes,21-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,650.00","8,050.00","7,850.00",Rs./Quintal,1.40,Metric Tonnes,20-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,350.00","7,750.00","7,550.00",Rs./Quintal,1.40,Metric Tonnes,20-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,660.00","8,060.00","7,860.00",Rs./Quintal,1.20,Metric Tonnes,19-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,450.00","7,850.00","7,650.00",Rs./Quintal,1.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,660.00","8,060.00","7,860.00",Rs./Quintal,1.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,460.00","7,860.00","7,660.00",Rs./Quintal,1.20,Metric Tonnes,18-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,620.00","8,020.00","7,820.00",Rs./Quintal,1.40,Metric Tonnes,17-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,640.00","8,040.00","7,840.00",Rs./Quintal,1.40,Metric Tonnes,15-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,420.00","7,820.00","7,620.00",Rs./Quintal,1.20,Metric Tonnes,15-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,450.00","7,850.00","7,650.00",Rs./Quintal,1.20,Metric Tonnes,14-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,450.00","7,850.00","7,650.00",Rs./Quintal,1.20,Metric Tonnes,13-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,300.00","7,700.00","7,500.00",Rs./Quintal,1.20,Metric Tonnes,12-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,450.00","7,850.00","7,650.00",Rs./Quintal,1.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","8,000.00","7,800.00",Rs./Quintal,1.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,450.00","7,850.00","7,650.00",Rs./Quintal,1.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,620.00","8,020.00","7,820.00",Rs./Quintal,1.20,Metric Tonnes,10-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,450.00","7,850.00","7,650.00",Rs./Quintal,12.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,620.00","8,020.00","7,820.00",Rs./Quintal,1.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,610.00","8,010.00","7,810.00",Rs./Quintal,1.40,Metric Tonnes,08-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,450.00","7,850.00","7,650.00",Rs./Quintal,9.00,Metric Tonnes,07-11-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,420.00","7,820.00","7,620.00",Rs./Quintal,1.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,650.00","8,050.00","7,850.00",Rs./Quintal,1.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,420.00","7,820.00","7,620.00",Rs./Quintal,1.20,Metric Tonnes,06-01-2026
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","8,000.00","7,800.00",Rs./Quintal,1.20,Metric Tonnes,05-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,420.00","7,820.00","7,620.00",Rs./Quintal,1.40,Metric Tonnes,05-01-2026
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,620.00","8,020.00","7,820.00",Rs./Quintal,1.20,Metric Tonnes,04-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,620.00","8,020.00","7,820.00",Rs./Quintal,1.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,520.00","7,920.00","7,720.00",Rs./Quintal,1.20,Metric Tonnes,02-12-2025
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,400.00","7,800.00","7,600.00",Rs./Quintal,1.20,Metric Tonnes,02-01-2026
Uttar Pradesh,Etawah,Bharthna APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,400.00","7,800.00","7,600.00",Rs./Quintal,1.20,Metric Tonnes,01-01-2026
Uttar Pradesh,Firozabad,Firozabad APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,280.00","7,450.00","7,370.00",Rs./Quintal,16.50,Metric Tonnes,28-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,300.00","7,450.00","7,370.00",Rs./Quintal,14.50,Metric Tonnes,14-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,400.00","7,750.00","7,570.00",Rs./Quintal,4.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,650.00","7,600.00",Rs./Quintal,0.80,Metric Tonnes,31-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,520.00","7,580.00","7,550.00",Rs./Quintal,1.40,Metric Tonnes,29-11-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,600.00","7,580.00",Rs./Quintal,1.60,Metric Tonnes,26-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,600.00","7,580.00",Rs./Quintal,1.60,Metric Tonnes,25-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,560.00","7,610.00","7,590.00",Rs./Quintal,1.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,610.00","7,585.00",Rs./Quintal,1.20,Metric Tonnes,23-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,595.00","7,580.00",Rs./Quintal,2.50,Metric Tonnes,22-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,590.00","7,575.00",Rs./Quintal,2.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,570.00","7,535.00",Rs./Quintal,1.60,Metric Tonnes,17-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,560.00","7,530.00",Rs./Quintal,1.40,Metric Tonnes,16-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,550.00","7,700.00","7,610.00",Rs./Quintal,6.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,540.00","7,650.00","7,600.00",Rs./Quintal,7.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,580.00","7,630.00","7,600.00",Rs./Quintal,6.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,570.00","7,640.00","7,600.00",Rs./Quintal,5.50,Metric Tonnes,12-11-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,600.00","7,570.00",Rs./Quintal,1.50,Metric Tonnes,12-01-2026
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"6,620.00","6,670.00","6,640.00",Rs./Quintal,3.20,Metric Tonnes,11-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","7,710.00","7,640.00",Rs./Quintal,4.50,Metric Tonnes,11-11-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,480.00","7,530.00","7,510.00",Rs./Quintal,1.50,Metric Tonnes,09-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,560.00","7,530.00",Rs./Quintal,1.20,Metric Tonnes,08-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,520.00","7,580.00","7,540.00",Rs./Quintal,2.50,Metric Tonnes,08-01-2026
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,480.00","7,530.00","7,500.00",Rs./Quintal,1.80,Metric Tonnes,06-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,470.00","7,540.00","7,500.00",Rs./Quintal,1.40,Metric Tonnes,05-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,510.00",Rs./Quintal,1.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,520.00",Rs./Quintal,2.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,600.00","7,580.00",Rs./Quintal,0.80,Metric Tonnes,02-01-2026
Uttar Pradesh,Ghazipur,Gazipur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,600.00","7,550.00",Rs./Quintal,1.80,Metric Tonnes,01-12-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,100.00","7,200.00","7,150.00",Rs./Quintal,1.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,125.00","7,200.00","7,150.00",Rs./Quintal,1.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,100.00","7,170.00","7,125.00",Rs./Quintal,1.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,100.00","7,170.00","7,125.00",Rs./Quintal,1.00,Metric Tonnes,28-12-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,125.00","7,200.00","7,150.00",Rs./Quintal,1.50,Metric Tonnes,27-12-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,120.00","7,200.00","7,150.00",Rs./Quintal,1.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,050.00","7,150.00","7,100.00",Rs./Quintal,1.20,Metric Tonnes,25-12-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,425.00","7,500.00","7,450.00",Rs./Quintal,1.80,Metric Tonnes,24-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,400.00","7,500.00","7,450.00",Rs./Quintal,1.50,Metric Tonnes,23-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,370.00","7,450.00","7,400.00",Rs./Quintal,1.80,Metric Tonnes,22-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,425.00","7,500.00","7,450.00",Rs./Quintal,1.70,Metric Tonnes,21-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,470.00","7,600.00","7,500.00",Rs./Quintal,1.50,Metric Tonnes,20-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,450.00","7,600.00","7,500.00",Rs./Quintal,1.80,Metric Tonnes,19-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,425.00","7,500.00","7,450.00",Rs./Quintal,1.50,Metric Tonnes,18-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,600.00","7,550.00",Rs./Quintal,1.20,Metric Tonnes,17-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,470.00","7,600.00","7,500.00",Rs./Quintal,1.00,Metric Tonnes,16-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,400.00","7,500.00","7,450.00",Rs./Quintal,1.20,Metric Tonnes,15-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,400.00","7,470.00","7,420.00",Rs./Quintal,1.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,160.00","7,250.00","7,200.00",Rs./Quintal,0.80,Metric Tonnes,14-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,300.00","7,450.00","7,400.00",Rs./Quintal,1.20,Metric Tonnes,13-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,070.00","7,150.00","7,100.00",Rs./Quintal,9.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,300.00","7,450.00","7,400.00",Rs./Quintal,1.50,Metric Tonnes,12-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,100.00","7,250.00","7,200.00",Rs./Quintal,1.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,420.00","7,500.00","7,450.00",Rs./Quintal,1.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,420.00","7,500.00","7,450.00",Rs./Quintal,1.20,Metric Tonnes,10-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,050.00","7,130.00","7,100.00",Rs./Quintal,19.00,Metric Tonnes,10-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,375.00","7,450.00","7,400.00",Rs./Quintal,1.00,Metric Tonnes,09-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,125.00","7,200.00","7,150.00",Rs./Quintal,1.80,Metric Tonnes,09-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,250.00","7,325.00","7,270.00",Rs./Quintal,1.50,Metric Tonnes,08-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,200.00","7,270.00","7,220.00",Rs./Quintal,2.50,Metric Tonnes,08-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,225.00","7,350.00","7,300.00",Rs./Quintal,1.00,Metric Tonnes,07-11-2025
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,170.00","7,250.00","7,200.00",Rs./Quintal,1.50,Metric Tonnes,07-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,150.00","7,225.00","7,200.00",Rs./Quintal,1.50,Metric Tonnes,06-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,150.00","7,225.00","7,200.00",Rs./Quintal,1.20,Metric Tonnes,05-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,100.00","7,200.00","7,150.00",Rs./Quintal,1.50,Metric Tonnes,04-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,100.00","7,160.00","7,125.00",Rs./Quintal,1.80,Metric Tonnes,03-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,075.00","7,150.00","7,100.00",Rs./Quintal,1.50,Metric Tonnes,02-01-2026
Uttar Pradesh,Gonda,Gonda APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,070.00","7,150.00","7,100.00",Rs./Quintal,1.20,Metric Tonnes,01-01-2026
Uttar Pradesh,Gonda,Nawabganj APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,100.00","7,300.00","7,200.00",Rs./Quintal,3.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Gorakhpur,Chorichora APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Local,"6,500.00","6,500.00","6,500.00",Rs./Quintal,0.70,Metric Tonnes,12-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,525.00","7,500.00",Rs./Quintal,100.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,515.00",Rs./Quintal,97.50,Metric Tonnes,29-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,515.00",Rs./Quintal,100.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,550.00","7,525.00",Rs./Quintal,90.00,Metric Tonnes,28-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,525.00","7,500.00",Rs./Quintal,110.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,525.00","7,500.00",Rs./Quintal,105.00,Metric Tonnes,26-11-2025
